Date,BTC_Close,BTC_High,BTC_Low,BTC_Open,BTC_Volume,ETH_Close,ETH_High,ETH_Low,ETH_Open,ETH_Volume,BTC_Normalized,ETH_Normalized,BTC_Return,ETH_Return,BTC_Volatility,ETH_Volatility
2018-01-15,13819.7998046875,14445.5,13641.7001953125,13767.2998046875,12750799872,1291.92004394531,1390.58996582031,1290.59997558594,1365.2099609375,4781100032,1.93457617238818,4.02612792514727,0.00346478684569802,-0.0563207882758746,0.0681019681633595,0.0705824688858097
2018-01-16,11490.5,13843.099609375,10194.900390625,13836.099609375,18853799936,1053.68994140625,1292.63000488281,875.544982910156,1292.63000488281,8405139968,1.60850720147816,3.2837097910388,-0.184581725307152,-0.203831284351296,0.075085358942284,0.0815371838788913
2018-01-17,11188.599609375,11678,9402.2900390625,11431.099609375,18830600192,1014.25,1090.22998046875,780.921997070313,1061.33996582031,8545160192,1.56624542414477,3.16079951481384,-0.0266252391377624,-0.0381488104984642,0.0750456839815205,0.0803802848390387
2018-01-18,11474.900390625,12107.2998046875,10942.5,11198.7998046875,15020399616,1036.28002929688,1100.31005859375,967.758972167969,1016.44000244141,5938319872,1.60632347718245,3.22945369860768,0.0252667074763157,0.0214879827579076,0.07471159884319,0.0802023035646584
2018-01-19,11607.400390625,11992.7998046875,11172.099609375,11429.7998046875,10740400128,1039.09997558594,1093.21997070313,1003.71002197266,1028.81994628906,4084450048,1.62487159990956,3.23824175368509,0.0114807840550176,0.0027175245187439,0.0741852337240061,0.0801445979848228
2018-01-20,12899.2001953125,13103,11656.2001953125,11656.2001953125,11801700352,1155.15002441406,1167.10998535156,1044.94995117188,1044.94995117188,3975190016,1.8057052702205,3.59989907488801,0.105522449673758,0.105875296425132,0.0768099554196377,0.0821011537043748
2018-01-21,11600.099609375,12895.900390625,11288.2001953125,12889.2001953125,9935179776,1049.57995605469,1155.68005371094,1021.5,1155.68005371094,3378089984,1.62384959397274,3.27090146990978,-0.106151623991615,-0.0958401845275381,0.0754195256593416,0.0751074888131625
2018-01-22,10931.400390625,11966.400390625,10240.2001953125,11633.099609375,10537400320,1003.26000976563,1089.09997558594,930.741027832031,1055.34997558594,3810099968,1.53024117754332,3.12655040877428,-0.0593742675387652,-0.0451353348242769,0.0749458167073769,0.0752837181330928
2018-01-23,10868.400390625,11377.599609375,10129.7001953125,10944.5,9660609536,986.22900390625,1023.22998046875,920.539978027344,1004.16998291016,3556699904,1.52142207013345,3.07347513634924,-0.0057798854236535,-0.0171214033180069,0.0744813707079892,0.0749609871507313
2018-01-24,11359.400390625,11501.400390625,10639.7998046875,10903.400390625,9940989952,1058.78002929688,1062.43994140625,965.807983398438,987.476989746094,3944039936,1.59015511359768,3.29957249484461,0.044186097256436,0.0709840254177794,0.0750500068059069,0.0740338542713461
2018-01-25,11259.400390625,11785.7001953125,11057.400390625,11421.7001953125,8873169920,1056.03002929688,1104.66003417969,1034.73999023438,1063.21997070313,4050190080,1.57615653040741,3.29100241974899,-0.00884225936755261,-0.00260070784024804,0.0698860864482615,0.074074296515384
2018-01-26,11171.400390625,11656.7001953125,10470.2998046875,11256,9746199552,1055.17004394531,1080.59997558594,996.783996582031,1052.69995117188,3617690112,1.56383777719997,3.28832236918752,-0.00784639410255621,-0.00081468867875463,0.0698847139526707,0.0739601899904142
2018-01-27,11440.7001953125,11614.900390625,10989.2001953125,11174.900390625,7583269888,1107.06994628906,1121.97998046875,1042.11999511719,1055.75,3002870016,1.60153593439039,3.450062754839,0.0238202140481624,0.0480149041415333,0.0689115501714452,0.0737524751704025
2018-01-28,11786.2998046875,12040.2998046875,11475.2998046875,11475.2998046875,8350360064,1246.01000976563,1257.77001953125,1111.78002929688,1111.78002929688,5372329984,1.649914983214,3.88305431039722,0.0297606334864113,0.118229616676065,0.0692311468314163,0.0761840787254321
2018-01-29,11296.400390625,11875.599609375,11179.2001953125,11755.5,7107359744,1182.35998535156,1256.69995117188,1169.07995605469,1246.69995117188,3715079936,1.58133600618781,3.68469595073652,-0.0424536979806067,-0.0524340251016615,0.0660409783650623,0.0762763911086115
2018-01-30,10106.2998046875,11307.2001953125,10036.2001953125,11306.7998046875,8637859840,1071.13000488281,1184.63000488281,1058.96997070313,1184.13000488281,4107859968,1.41473878561744,3.33805984691757,-0.111325153029669,-0.0987982582070182,0.0663866974772844,0.0787660783883457
2018-01-31,10221.099609375,10381.599609375,9777.419921875,10108.2001953125,8041160192,1118.31005859375,1128.66003417969,1034.5,1071.08996582031,3757560064,1.43080913177889,3.48509133903334,0.0112952004213186,0.0431044990071818,0.0663411986735951,0.0789611000002385
2018-02-01,9170.5400390625,10288.7998046875,8812.2802734375,10237.2998046875,9959400448,1036.7900390625,1161.34997558594,984.818969726563,1119.36999511719,5261680128,1.28374567636533,3.23104308842255,-0.108457996388728,-0.0756892303672422,0.0658085295019405,0.0770112117015106
2018-02-02,8830.75,9142.2802734375,7796.490234375,9142.2802734375,12726899712,915.784973144531,1035.77001953125,757.97998046875,1035.77001953125,6713290240,1.23617988507491,2.85394399683415,-0.0377562277501247,-0.124103126524457,0.0656547943854805,0.0789936013949183
2018-02-03,9174.91015625,9430.75,8251.6298828125,8852.1201171875,7263790080,964.018981933594,991.942993164063,847.690002441406,919.210998535156,3243480064,1.28435743085534,3.00426002501064,0.0382326529371476,0.0513293935774715,0.0659785830224211,0.0795064000613209
2018-02-04,8277.009765625,9334.8701171875,8031.22021484375,9175.7001953125,7073549824,834.682006835938,969.031982421875,805.064025878906,964.6669921875,2997090048,1.15866409770792,2.60119544710956,-0.102990837905003,-0.144060163039126,0.0630941107591223,0.083610490241654
2018-02-05,6955.27001953125,8364.83984375,6756.68017578125,8270.5400390625,9285289984,697.950988769531,856.64599609375,644.598999023438,834.9580078125,4269530112,0.973639259792105,2.17508814066214,-0.173982115331249,-0.178901938545537,0.0684041474109732,0.0887836451213381
2018-02-06,7754,7850.7001953125,6048.259765625,7051.75,13999800320,793.122009277344,796.439025878906,574.419006347656,707.736999511719,6518269952,1.08545014057366,2.47167824709096,0.108709190826632,0.12782818401833,0.0726907724462305,0.0900708629148431
2018-02-07,7621.2998046875,8509.1103515625,7236.7900390625,7755.490234375,9169280000,757.067993164063,851.200012207031,723.432983398438,790.427978515625,3896179968,1.06687399333919,2.35931983778561,-0.0172619060539836,-0.0465239990097083,0.0718815664215303,0.0902673785606848
2018-02-08,8265.58984375,8558.76953125,7637.85986328125,7637.85986328125,9346750464,817.807006835938,845.085998535156,755.843017578125,755.843017578125,3708189952,1.15706547044399,2.54860634993186,0.0811541619867,0.0771733071596587,0.0742676429934178,0.0881988497422468
2018-02-09,8736.98046875,8736.98046875,7884.7099609375,8271.83984375,6784820224,883.864990234375,884.004028320313,788.833984375,818.47998046875,2495820032,1.22305347923575,2.75446885116466,0.055463550667887,0.0776779491918442,0.0750818522763417,0.0897288322554866
2018-02-10,8621.900390625,9122.5498046875,8295.4697265625,8720.080078125,7780960256,860.414978027344,917.400024414063,825.577026367188,882.466979980469,2930530048,1.206943898764,2.68138944548917,-0.0132591225225879,-0.0268895195385548,0.0730158997325838,0.0887498331134348
2018-02-11,8129.97021484375,8616.1298828125,7931.10009765625,8616.1298828125,6122189824,814.659973144531,859.288024902344,788.221984863281,859.288024902344,2486650112,1.13808064386921,2.53879896263593,-0.0587482633845995,-0.0546439901374861,0.0726338953446922,0.0867304855035511
2018-02-12,8926.5703125,8985.919921875,8141.43017578125,8141.43017578125,6256439808,868.706970214844,875.93701171875,817.507995605469,817.507995605469,2243450112,1.2495933712334,2.70723053484888,0.093474997625128,0.0642350496457784,0.0750348210892418,0.0856760789780205
2018-02-13,8598.3095703125,8958.4697265625,8455.41015625,8926.7197265625,5696719872,845.257995605469,870.708984375,828.836975097656,869.293029785156,2081170048,1.20364151815728,2.63415436273334,-0.0374666352201505,-0.0273639639647753,0.0749870190569639,0.0856962509653486
2018-02-14,9494.6298828125,9518.5400390625,8599.919921875,8599.919921875,7909819904,923.560974121094,926.429016113281,844.278991699219,844.278991699219,2818370048,1.3291136627539,2.87817705585699,0.0991607409375174,0.0885949214965226,0.0778126486041117,0.0874132740860536
2018-02-15,10166.400390625,10234.7998046875,9395.580078125,9488.3203125,9062540288,936.976013183594,951.947998046875,911.111022949219,923.72802734375,2900100096,1.42315201613774,2.91998356210294,0.0683618402315501,0.0144208598240176,0.0720128378338012,0.0795565357171336
2018-02-16,10233.900390625,10324.099609375,9824.8203125,10135.7001953125,7296159744,944.210021972656,950.005004882813,917.848022460938,934.786010742188,2369449984,1.43260105979118,2.94252756158101,0.00661757363827106,0.00769093998340013,0.0719096659145358,0.0793161645147085
2018-02-17,11112.7001953125,11139.5,10149.400390625,10207.5,8660880384,974.114990234375,976.594970703125,940.754028320313,944.747985839844,2525720064,1.5556205815263,3.03572313384836,0.0823828388494889,0.0311807341593805,0.0734232877523167,0.079436414851928
2018-02-18,10551.7998046875,11349.7998046875,10326,11123.400390625,8744009728,923.921020507812,982.932983398438,915.445007324219,973.348999023438,2567290112,1.4771024737301,2.87929910115593,-0.0517921730312877,-0.052902764115375,0.0739571814734624,0.0799683089558629
2018-02-19,11225.2998046875,11273.7998046875,10513.2001953125,10552.599609375,7652089856,943.864990234375,957.776977539063,921.554016113281,921.668029785156,2169019904,1.57138293151658,2.94145230779648,0.0618736989571068,0.0213565447502783,0.0721523020507503,0.0774150081386539
2018-02-20,11403.7001953125,11958.5,11231.7998046875,11231.7998046875,9926540288,895.370971679688,965.265014648438,892.953979492188,943.567016601563,2545260032,1.59635645860999,2.79032598754109,0.0157677393426391,-0.0527450112048027,0.0696264440170283,0.0760930838714022
2018-02-21,10690.400390625,11418.5,10479.099609375,11372.2001953125,9405339648,849.971008300781,912.375,830.56298828125,894.135009765625,2531729920,1.49650459205477,2.64884195281532,-0.0645917022479102,-0.0520358848717721,0.0697847298270062,0.0762279723871517
2018-02-22,10005,11039.099609375,9939.08984375,10660.400390625,8040079872,812.844970703125,875.926025390625,802.668029785156,849.262023925781,2150370048,1.40055824818668,2.53314270546444,-0.0662612109888094,-0.0446618375987236,0.0708014870941275,0.0765376257259381
2018-02-23,10301.099609375,10487.2998046875,9734.5595703125,9937.0703125,7739500032,864.189025878906,886.317993164063,794.791015625,811.585021972656,2334820096,1.44200799833111,2.69315085403549,0.0291656796933907,0.061251121405132,0.0705105726195095,0.0762180607637634
2018-02-24,9813.0703125,10597.2001953125,9546.9697265625,10287.7001953125,6917929984,840.515014648438,879.531005859375,818.549987792969,861.593017578125,1926579968,1.37369081121516,2.61937337983193,-0.0485354452904134,-0.027776708190367,0.0709897233914678,0.076309124878572
2018-02-25,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,844.809997558594,853.14599609375,822.380981445313,839.458984375,1646960000,1.3529253347835,2.63275822567719,-0.0152319775185068,0.00509693047598049,0.0710142330668202,0.0763349022303266
2018-02-26,10366.7001953125,10475,9501.73046875,9669.4296875,7287690240,869.315002441406,880.392028808594,842.318969726563,845.278015136719,2044480000,1.45119115092687,2.70912540097332,0.0701155398661989,0.0285938008941658,0.0721521605537502,0.0759299186477286
2018-02-27,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,878.265014648438,896.258972167969,867.096984863281,870.364990234375,2053980032,1.50143198397381,2.73701713796278,0.0340346060989737,0.0102428390907912,0.0722238455741433,0.0722048537731516
2018-02-28,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,855.198974609375,890.107971191406,855.1240234375,877.934020996094,1963980032,1.45555873622322,2.66513433967425,-0.0310294706364639,-0.0266142263949146,0.0720393132756987,0.0718550964607169
2018-03-01,10951,11052.2998046875,10352.7001953125,10385,7317279744,872.200012207031,880.302001953125,851.919982910156,856.012023925781,1868519936,1.53298484516665,2.71811621927987,0.0518268760447462,0.0196846087010396,0.0696808334812352,0.0700858205673234
2018-03-02,11086.400390625,11189,10850.099609375,10977.400390625,7620590080,856.85302734375,876.377990722656,852.421997070313,871.763977050781,1894419968,1.55193898148824,2.67028901463633,0.0122883908319687,-0.0177523621955413,0.0696853057255742,0.0694681278449013
2018-03-03,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,857.224975585938,868.453979492188,855.206970214844,856.710998535156,1699369984,1.60839524015362,2.67144815076987,0.0357318317325564,0.000433992207343773,0.0666603961638079,0.0683243917182944
2018-03-04,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,866.677978515625,867.950012207031,840.280029296875,856.185974121094,1697939968,1.61160083368125,2.70090740349226,0.0019910549659773,0.0109670879735513,0.0661224046915496,0.0646480019779289
2018-03-05,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,853.684020996094,869.919982910156,853.52001953125,866.846008300781,1898489984,1.62009800101873,2.66041315195345,0.00525865023530661,-0.0151063609012001,0.0658906250152628,0.0638975012565407
2018-03-06,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,816.950988769531,853.817016601563,809.931030273438,853.817016601563,1943069952,1.50903332401006,2.54593866298193,-0.0710173788230337,-0.0439820226941035,0.0642765922695611,0.058740231234511
2018-03-07,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,752.830993652344,825.606994628906,726.546997070313,816.27099609375,2175419904,1.39503865058033,2.34611569087814,-0.0785471416488412,-0.0817383452066222,0.0568507646188567,0.0507059386281467
2018-03-08,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,704.596008300781,773.767028808594,696.169006347656,752.570007324219,1891640064,1.31516825777516,2.19579661935113,-0.0589575112734929,-0.0662161578956879,0.0552328740859537,0.0463607571143774
2018-03-09,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,728.916015625,729.156005859375,648.106994628906,702.197021484375,2233019904,1.30712467734223,2.27158726993102,-0.00613478803401131,0.0339339197760003,0.055105720152806,0.0461393490115141
2018-03-10,8866,9531.3203125,8828.4697265625,9350.58984375,5386319872,686.890014648438,748.031005859375,682.695007324219,730.159973144531,1532960000,1.24111438564948,2.14061782108085,-0.0518201479571904,-0.0593843361883294,0.0542576677237314,0.0448524556884932
2018-03-11,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,723.338989257813,735.830993652344,668.122985839844,685.31201171875,1562680064,1.34087247263373,2.25420707546663,0.0773108269362234,0.0517037928065014,0.0551348367592785,0.0434127691622314
2018-03-12,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,699.830993652344,742.513977050781,683.268005371094,724.406005859375,1764999936,1.28858639736892,2.18094697085336,-0.0397746995350658,-0.0330391088331207,0.0556159920988732,0.043525851937085
2018-03-13,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,690.827026367188,713.734985351563,682.349975585938,698.153015136719,1425959936,1.28714867178873,2.15288708874705,-0.00111636149752136,-0.0129493994581448,0.0544213155936317,0.0426042226146919
2018-03-14,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,614.291015625,702.783996582031,594.099975585938,691.218994140625,1810560000,1.15765617237724,1.91437095799064,-0.106032020020403,-0.117420686118681,0.055306125649688,0.0451828519933773
2018-03-15,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,611.304016113281,620.616027832031,579.505004882813,614.838989257813,1770460032,1.16200284182175,1.90506229976299,0.00374768403921966,-0.00487437587214185,0.0549193482507884,0.045097936349516
2018-03-16,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,601.666015625,623.168029785156,587.861999511719,611.778015136719,1417350016,1.16725080676405,1.87502652232436,0.00450614197866649,-0.0158919067695947,0.0515733655620016,0.0410059800984733
2018-03-17,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,552.778991699219,609.151000976563,549.096008300781,601.677978515625,1267810048,1.10825101646939,1.7226754436896,-0.0518681342083264,-0.0847442317417241,0.0503877346160089,0.0425789375614987
2018-03-18,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,538.643981933594,551.640014648438,460.088012695313,551.640014648438,2685499904,1.15119864235616,1.67862522726458,0.0380205854342643,-0.0259034315137271,0.051031182249998,0.0423321761247924
2018-03-19,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,556.726013183594,558.099975585938,519.122985839844,546.6259765625,2046790016,1.20816877479314,1.73497590569874,0.0483021067251669,0.0330183847905214,0.0493166546243952,0.0424081189525695
2018-03-20,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,557.174987792969,567.090026855469,521.203979492188,556.721984863281,1833680000,1.24775947481253,1.73637508610542,0.0322437188708732,0.000806130227542842,0.0491548493700231,0.0420443055663633
2018-03-21,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,561.731994628906,589.606994628906,550.572021484375,559.099975585938,1781270016,1.24997272736966,1.75057650094006,0.0017722101148144,0.00814550646957482,0.0475061099603038,0.0416980050365086
2018-03-22,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,539.702026367188,577.565979003906,523.088989257813,562.10302734375,1523459968,1.22186209591053,1.68192250735564,-0.0227457297277355,-0.040007674031486,0.0473722750143523,0.0413883339042048
2018-03-23,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,539.619018554688,540.486999511719,512.127014160156,539.864013671875,1596349952,1.24302100908459,1.68166382256049,0.0171687110599654,-0.000153814869179506,0.0464004024543071,0.0409500604373141
2018-03-24,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,526.439025878906,545.382019042969,526.080017089844,542.572021484375,1300009984,1.21341400563716,1.6405898127455,-0.0241068353713547,-0.0247278547950709,0.0451395675547768,0.0406149468004374
2018-03-25,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,524.286987304688,535.820983886719,515.658996582031,522.703002929688,1151170048,1.18928886923984,1.63388321922195,-0.0200823393108454,-0.00409629447908709,0.0447563267025563,0.0380869683894436
2018-03-26,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,489.950988769531,526.379028320313,470.440002441406,524.286987304688,1638880000,1.14919974310413,1.52687882433847,-0.0342897150422047,-0.0677338569092159,0.0443679976225508,0.0391723703019452
