Date,BTC_Close,BTC_High,BTC_Low,BTC_Open,BTC_Volume,ETH_Close,ETH_High,ETH_Low,ETH_Open,ETH_Volume,BTC_Return,ETH_Return,BTC_Volatility,ETH_Volatility,BTC_Normalized,ETH_Normalized
2018-01-12,13980.599609375,14229.900390625,13158.099609375,13453.900390625,12065699840,1273.199951171875,1296.0400390625,1120.0899658203125,1158.2900390625,5222300160,0.042876949757709726,0.10240438118388306,0.07179733328727633,0.06783142548442872,1.9570858668171514,3.9677887975598414
2018-01-13,14360.2001953125,14659.5,13952.400390625,13952.400390625,12763599872,1396.4200439453125,1432.8800048828125,1270.469970703125,1270.469970703125,5746760192,0.02715195317395036,0.09677984409284934,0.07197412321673077,0.0688764477156644,2.010224570630371,4.351790778781037
2018-01-14,13772.0,14511.7998046875,13268.0,14370.7998046875,11084099584,1366.77001953125,1400.56005859375,1286.2099609375,1397.47998046875,4841630208,-0.04096044534981502,-0.021232883717632767,0.07101379637507506,0.06898543726334376,1.9278848769642103,4.259389711211713
2018-01-15,13819.7998046875,14445.5,13641.7001953125,13767.2998046875,12750799872,1291.9200439453125,1390.5899658203125,1290.5999755859375,1365.2099609375,4781100032,0.0034707961579654167,-0.05476413333357155,0.06811722731638502,0.07052302320506997,1.9345761723881774,4.026127925147272
2018-01-16,11490.5,13843.099609375,10194.900390625,13836.099609375,18853799936,1053.68994140625,1292.6300048828125,875.5449829101562,1292.6300048828125,8405139968,-0.16854801354629112,-0.1844000359430501,0.0740742086228357,0.08000768387523971,1.608507201478163,3.283709791038797
2018-01-17,11188.599609375,11678.0,9402.2900390625,11431.099609375,18830600192,1014.25,1090.22998046875,780.9219970703125,1061.3399658203125,8545160192,-0.02627391241677912,-0.037430310242511755,0.0740653222081548,0.07881028897385282,1.5662454241447672,3.1607995148138417
2018-01-18,11474.900390625,12107.2998046875,10942.5,11198.7998046875,15020399616,1036.280029296875,1100.31005859375,967.7589721679688,1016.4400024414062,5938319872,0.02558861620270214,0.02172051200086278,0.07367401835805885,0.07864445534399266,1.6063234771824462,3.2294536986076765
2018-01-19,11607.400390625,11992.7998046875,11172.099609375,11429.7998046875,10740400128,1039.0999755859375,1093.219970703125,1003.7100219726562,1028.8199462890625,4084450048,0.01154694119247024,0.002721220335564878,0.07309724427192242,0.0785695032665164,1.624871599909556,3.2382417536850934
2018-01-20,12899.2001953125,13103.0,11656.2001953125,11656.2001953125,11801700352,1155.1500244140625,1167.1099853515625,1044.949951171875,1044.949951171875,3975190016,0.11129105236439107,0.11168323698851568,0.07588980056526226,0.08066126335422336,1.8057052702205023,3.599899074888012
2018-01-21,11600.099609375,12895.900390625,11288.2001953125,12889.2001953125,9935179776,1049.5799560546875,1155.6800537109375,1021.5,1155.6800537109375,3378089984,-0.10071171594108497,-0.09139078572320014,0.07468858261737214,0.07486361092463366,1.623849593972735,3.270901469909775
2018-01-22,10931.400390625,11966.400390625,10240.2001953125,11633.099609375,10537400320,1003.260009765625,1089.0999755859375,930.7410278320312,1055.3499755859375,3810099968,-0.05764598936801968,-0.04413188916371513,0.07426152926860333,0.07510672334165823,1.5302411775433198,3.1265504087742837
2018-01-23,10868.400390625,11377.599609375,10129.7001953125,10944.5,9660609536,986.22900390625,1023.22998046875,920.5399780273438,1004.1699829101562,3556699904,-0.005763214020962026,-0.01697566502561354,0.07376311732074457,0.07477157910870473,1.5214220701334487,3.0734751363492365
2018-01-24,11359.400390625,11501.400390625,10639.7998046875,10903.400390625,9940989952,1058.780029296875,1062.43994140625,965.8079833984375,987.4769897460938,3944039936,0.04517684133384825,0.07356407599377568,0.07431353421574514,0.07374494584086984,1.5901551135976824,3.299572494844612
2018-01-25,11259.400390625,11785.7001953125,11057.400390625,11421.7001953125,8873169920,1056.030029296875,1104.6600341796875,1034.739990234375,1063.219970703125,4050190080,-0.008803281560753051,-0.002597328929434206,0.06853542577263595,0.07380202287101635,1.5761565304074108,3.2910024197489864
2018-01-26,11171.400390625,11656.7001953125,10470.2998046875,11256.0,9746199552,1055.1700439453125,1080.5999755859375,996.7839965820312,1052.699951171875,3617690112,-0.007815691506385392,-0.0008143569100351744,0.0685242816071074,0.07367173588277041,1.5638377771999716,3.2883223691875214
2018-01-27,11440.7001953125,11614.900390625,10989.2001953125,11174.900390625,7583269888,1107.0699462890625,1121.97998046875,1042.1199951171875,1055.75,3002870016,0.024106181433931617,0.04918629242893857,0.06752811514900499,0.07339027459748618,1.6015359343903903,3.450062754838999
2018-01-28,11786.2998046875,12040.2998046875,11475.2998046875,11475.2998046875,8350360064,1246.010009765625,1257.77001953125,1111.780029296875,1111.780029296875,5372329984,0.03020790716258781,0.1255025158458094,0.06783147853035225,0.07605230633722553,1.6499149832140036,3.8830543103972173
2018-01-29,11296.400390625,11875.599609375,11179.2001953125,11755.5,7107359744,1182.3599853515625,1256.699951171875,1169.0799560546875,1246.699951171875,3715079936,-0.041565158037780714,-0.051083076311750575,0.06491305711393373,0.07614237320738863,1.5813360061878112,3.6846959507365242
2018-01-30,10106.2998046875,11307.2001953125,10036.2001953125,11306.7998046875,8637859840,1071.1300048828125,1184.6300048828125,1058.969970703125,1184.1300048828125,4107859968,-0.10535219581320587,-0.09407454738556376,0.06495663322060213,0.0785786181760255,1.41473878561744,3.338059846917566
2018-01-31,10221.099609375,10381.599609375,9777.419921875,10108.2001953125,8041160192,1118.31005859375,1128.6600341796875,1034.5,1071.0899658203125,3757560064,0.011359232053877344,0.04404699102430554,0.06486629270394464,0.07875524279991065,1.4308091317788891,3.4850913390333385
2018-02-01,9170.5400390625,10288.7998046875,8812.2802734375,10237.2998046875,9959400448,1036.7900390625,1161.3499755859375,984.8189697265625,1119.3699951171875,5261680128,-0.1027834196380305,-0.07289572234891606,0.06401408428181851,0.0764234730689481,1.2837456763653334,3.2310430884225525
2018-02-02,8830.75,9142.2802734375,7796.490234375,9142.2802734375,12726899712,915.7849731445312,1035.77001953125,757.97998046875,1035.77001953125,6713290240,-0.037052347802326024,-0.11671125431276863,0.06390747915961152,0.07814926223588547,1.2361798850749128,2.8539439968341545
2018-02-03,9174.91015625,9430.75,8251.6298828125,8852.1201171875,7263790080,964.0189819335938,991.9429931640625,847.6900024414062,919.2109985351562,3243480064,0.03897292486481896,0.052669578780531134,0.06423947636828022,0.07865268450357407,1.284357430855338,3.0042600250106353
2018-02-04,8277.009765625,9334.8701171875,8031.22021484375,9175.7001953125,7073549824,834.6820068359375,969.031982421875,805.0640258789062,964.6669921875,2997090048,-0.09786476110758924,-0.13416434481221196,0.06082123562782275,0.08243831899179133,1.1586640977079234,2.6011954471095637
2018-02-05,6955.27001953125,8364.83984375,6756.68017578125,8270.5400390625,9285289984,697.9509887695312,856.64599609375,644.5989990234375,834.9580078125,4269530112,-0.15968807377551097,-0.16381210682223524,0.0654813415566811,0.08699203579544172,0.9736392597921046,2.17508814066214
2018-02-06,7754.0,7850.7001953125,6048.259765625,7051.75,13999800320,793.1220092773438,796.4390258789062,574.4190063476562,707.7369995117188,6518269952,0.11483809805022926,0.13635774150215973,0.07016574715718873,0.08849876651156029,1.085450140573663,2.4716782470909613
2018-02-07,7621.2998046875,8509.1103515625,7236.7900390625,7755.490234375,9169280000,757.0679931640625,851.2000122070312,723.4329833984375,790.427978515625,3896179968,-0.01711377293171268,-0.04545834775929625,0.06933727200603466,0.08874874882849092,1.0668739933391898,2.3593198377856126
2018-02-08,8265.58984375,8558.76953125,7637.85986328125,7637.85986328125,9346750464,817.8070068359375,845.0859985351562,755.843017578125,755.843017578125,3708189952,0.08453807822469184,0.08022927163784144,0.07182268281230376,0.08638495861707864,1.1570654704439876,2.548606349931862
2018-02-09,8736.98046875,8736.98046875,7884.7099609375,8271.83984375,6784820224,883.864990234375,884.0040283203125,788.833984375,818.47998046875,2495820032,0.057030488314931294,0.08077453830337444,0.07267174711689679,0.0878911404248607,1.223053479235754,2.754468851164657
2018-02-10,8621.900390625,9122.5498046875,8295.4697265625,8720.080078125,7780960256,860.4149780273438,917.4000244140625,825.5770263671875,882.4669799804688,2930530048,-0.013171607575021227,-0.02653121513593726,0.0706770521483288,0.08690375407662851,1.2069438987639962,2.68138944548917
2018-02-11,8129.97021484375,8616.1298828125,7931.10009765625,8616.1298828125,6122189824,814.6599731445312,859.2880249023438,788.2219848632812,859.2880249023438,2486650112,-0.05705588715872301,-0.0531778340118092,0.07035086677959607,0.08482728962912821,1.1380806438692084,2.5387989626359295
2018-02-12,8926.5703125,8985.919921875,8141.43017578125,8141.43017578125,6256439808,868.7069702148438,875.93701171875,817.5079956054688,817.5079956054688,2243450112,0.09798315081177211,0.06634301285442423,0.07296908380709141,0.08366517073294485,1.2495933712334037,2.707230534848884
2018-02-13,8598.3095703125,8958.4697265625,8455.41015625,8926.7197265625,5696719872,845.2579956054688,870.708984375,828.8369750976562,869.2930297851562,2081170048,-0.03677344497335466,-0.026992962429639222,0.07291788228699997,0.08369315273427058,1.2036415181572835,2.634154362733336
2018-02-14,9494.6298828125,9518.5400390625,8599.919921875,8599.919921875,7909819904,923.5609741210938,926.4290161132812,844.2789916992188,844.2789916992188,2818370048,0.10424378247495736,0.0926379625188114,0.07595723046668873,0.08543029880119372,1.3291136627538986,2.87817705585699
2018-02-15,10166.400390625,10234.7998046875,9395.580078125,9488.3203125,9062540288,936.9760131835938,951.947998046875,911.1110229492188,923.72802734375,2900100096,0.07075267978887334,0.01452534206013456,0.07109595477326824,0.07868025833973796,1.4231520161377418,2.919983562102944
2018-02-16,10233.900390625,10324.099609375,9824.8203125,10135.7001953125,7296159744,944.2100219726562,950.0050048828125,917.8480224609375,934.7860107421875,2369449984,0.006639518158486624,0.007720591228886686,0.07095577654755031,0.07838821102416255,1.4326010597911751,2.9425275615810094
2018-02-17,11112.7001953125,11139.5,10149.400390625,10207.5,8660880384,974.114990234375,976.594970703125,940.7540283203125,944.7479858398438,2525720064,0.0858714440383399,0.03167194539964835,0.0725555100497353,0.0785015149834642,1.5556205815262993,3.0357231338483635
2018-02-18,10551.7998046875,11349.7998046875,10326.0,11123.400390625,8744009728,923.9210205078124,982.9329833984375,915.4450073242188,973.3489990234375,2567290112,-0.050473816513253555,-0.05152776646470225,0.07314098835983805,0.07908223477338537,1.4771024737301002,2.879299101155931
2018-02-19,11225.2998046875,11273.7998046875,10513.2001953125,10552.599609375,7652089856,943.864990234375,957.7769775390625,921.5540161132812,921.6680297851562,2169019904,0.06382797366007709,0.02158622791762088,0.07112377337010616,0.07632406232632312,1.5713829315165797,2.941452307796484
2018-02-20,11403.7001953125,11958.5,11231.7998046875,11231.7998046875,9926540288,895.3709716796875,965.2650146484375,892.9539794921875,943.5670166015625,2545260032,0.01589270609507487,-0.051378130406813494,0.06869568902273976,0.0750810460495248,1.5963564586099899,2.7903259875410935
2018-02-21,10690.400390625,11418.5,10479.099609375,11372.2001953125,9405339648,849.9710083007812,912.375,830.56298828125,894.135009765625,2531729920,-0.06254985596523333,-0.05070519909053717,0.06884756408770513,0.07521614918543885,1.496504592054765,2.6488419528153226
2018-02-22,10005.0,11039.099609375,9939.08984375,10660.400390625,8040079872,812.844970703125,875.926025390625,802.6680297851562,849.2620239257812,2150370048,-0.06411363144322124,-0.043679181095690245,0.0698788848073127,0.07554774783763216,1.4005582481866776,2.5331427054644404
2018-02-23,10301.099609375,10487.2998046875,9734.5595703125,9937.0703125,7739500032,864.1890258789062,886.3179931640625,794.791015625,811.5850219726562,2334820096,0.02959516335582202,0.06316586437308924,0.06958606162380868,0.07520446613355594,1.4420079983311065,2.6931508540354874
2018-02-24,9813.0703125,10597.2001953125,9546.9697265625,10287.7001953125,6917929984,840.5150146484375,879.531005859375,818.5499877929688,861.593017578125,1926579968,-0.04737642731178393,-0.02739448259759092,0.07009209069387619,0.07532500254802504,1.3736908112151618,2.6193733798319254
2018-02-25,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,844.8099975585938,853.14599609375,822.3809814453125,839.458984375,1646960000,-0.015116557715992629,0.0051099419228730625,0.0701250603951397,0.07534357375814382,1.352925334783499,2.6327582256771858
2018-02-26,10366.7001953125,10475.0,9501.73046875,9669.4296875,7287690240,869.3150024414062,880.3920288085938,842.3189697265625,845.2780151367188,2044480000,0.07263210586495439,0.029006528040185664,0.07130738844970783,0.07493577709279962,1.451191150926873,2.7091254009733206
2018-02-27,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,878.2650146484375,896.2589721679688,867.0969848632812,870.364990234375,2053980032,0.03462041028492213,0.010295476532552472,0.07137804491759026,0.07084297844510082,1.5014319839738095,2.7370171379627832
2018-02-28,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,855.198974609375,890.1079711914062,855.1240234375,877.9340209960938,1963980032,-0.030552997565149287,-0.02626318896272517,0.07118839726658462,0.07047995532332973,1.4555587362232205,2.6651343396742493
2018-03-01,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,872.2000122070312,880.302001953125,851.9199829101562,856.0120239257812,1868519936,0.05319339372337972,0.019879628136155958,0.06896913764569577,0.06874651560348931,1.5329848451666475,2.7181162192798727
2018-03-02,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,856.85302734375,876.3779907226562,852.4219970703125,871.7639770507812,1894419968,0.012364203326180156,-0.017595717322276716,0.0689725717770637,0.0681645567615093,1.5519389814882407,2.6702890146363285
2018-03-03,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,857.2249755859375,868.4539794921875,855.2069702148438,856.7109985351562,1699369984,0.036377885560451295,0.0004340863955869523,0.06609003323485257,0.06700814861948813,1.6083952401536235,2.671448150769868
2018-03-04,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,866.677978515625,867.9500122070312,840.280029296875,856.1859741210938,1697939968,0.0019930384320943073,0.01102744693506641,0.06551995139992771,0.06357622911472254,1.6116008336812473,2.7009074034922635
2018-03-05,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,853.6840209960938,869.9199829101562,853.52001953125,866.8460083007812,1898489984,0.005272501204946822,-0.014992832218705066,0.0653120975268937,0.06284510563630359,1.620098001018725,2.660413151953446
2018-03-06,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,816.9509887695312,853.8170166015625,809.9310302734375,853.8170166015625,1943069952,-0.06855429544313296,-0.04302883891829412,0.06384786399441007,0.058277716115664735,1.5090333240100582,2.54593866298193
2018-03-07,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,752.8309936523438,825.6069946289062,726.5469970703125,816.27099609375,2175419904,-0.0755415215926486,-0.07848695454027577,0.05764525221514255,0.05166704430255379,1.395038650580326,2.346115690878137
2018-03-08,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,704.5960083007812,773.7670288085938,696.1690063476562,752.5700073242188,1891640064,-0.0572531755818666,-0.06407146591767099,0.05575955781406532,0.04664797218555645,1.3151682577751604,2.195796619351125
2018-03-09,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,728.916015625,729.156005859375,648.1069946289062,702.197021484375,2233019904,-0.006116008644050375,0.03451624340431536,0.05562538344322142,0.04641635808958174,1.3071246773422267,2.2715872699310213
2018-03-10,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,686.8900146484375,748.031005859375,682.6950073242188,730.1599731445312,1532960000,-0.050500379066334866,-0.057655477552551515,0.0546970719172743,0.04497896302236502,1.2411143856494837,2.1406178210808515
2018-03-11,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,723.3389892578125,735.8309936523438,668.1229858398438,685.31201171875,1562680064,0.08037783474086391,0.05306377124732298,0.055638974129683376,0.04341788592051885,1.3408724726337269,2.254207075466629
2018-03-12,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,699.8309936523438,742.5139770507812,683.2680053710938,724.406005859375,1764999936,-0.03899407015352063,-0.03249927897511695,0.056120237760451705,0.043529914645760934,1.2885863973689224,2.1809469708533564
2018-03-13,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,690.8270263671875,713.7349853515625,682.3499755859375,698.1530151367188,1425959936,-0.001115738597840088,-0.012865916723930004,0.05494944436503766,0.04263471567249915,1.2871486717887264,2.15288708874705
2018-03-14,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,614.291015625,702.7839965820312,594.0999755859375,691.218994140625,1810560000,-0.10060415105858134,-0.11078896427179907,0.055390605397394765,0.04468640424580635,1.157656172377241,1.9143709579906354
2018-03-15,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,611.3040161132812,620.6160278320312,579.5050048828125,614.8389892578125,1770460032,0.0037547153880626016,-0.004862515380726684,0.05498241922760597,0.04458746775045688,1.1620028418217516,1.9050622997629896
2018-03-16,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,601.666015625,623.1680297851562,587.8619995117188,611.7780151367188,1417350016,0.0045163099033997955,-0.015766296694008974,0.051376856833803324,0.040176197437240845,1.1672508067640497,1.8750265223243552
2018-03-17,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,552.7789916992188,609.1510009765625,549.0960083007812,601.677978515625,1267810048,-0.05054594090041897,-0.08125275926545106,0.05012708900065137,0.04165990557670801,1.1082510164693877,1.7226754436895984
2018-03-18,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,538.6439819335938,551.6400146484375,460.0880126953125,551.6400146484375,2685499904,0.038752615832098325,-0.025570815783310774,0.050768991645163665,0.0414331183968462,1.1511986423561584,1.6786252272645785
2018-03-19,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,556.7260131835938,558.0999755859375,519.1229858398438,546.6259765625,2046790016,0.04948766471821564,0.033569541026134075,0.04889846241988512,0.04151244330955341,1.2081687747931449,1.7349759056987404
2018-03-20,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,557.1749877929688,567.0900268554688,521.2039794921875,556.7219848632812,1833680000,0.03276917997335538,0.0008064552378423961,0.04872117144277877,0.04113651143327414,1.2477594748125298,1.7363750861054215
2018-03-21,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,561.7319946289062,589.6069946289062,550.572021484375,559.0999755859375,1781270016,0.0017737814072429359,0.008178771365865423,0.0470096435582421,0.040786780193982686,1.2499727273696635,1.7505765009400625
2018-03-22,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,539.7020263671875,577.5659790039062,523.0889892578125,562.10302734375,1523459968,-0.022488995834565095,-0.03921793394779349,0.04690083613593672,0.04048574085653606,1.221862095910527,1.6819225073556356
